product_title,asin,author,review,rating,date,url,sentiment
Yankee Candle Large Jar Candle French Vanilla,B000W3T9GG,elisa,i heard nothing but good things about Yankee candles so decided to try it myself. This french vanilla scent candle absolutely has no smell. It will burn all day in my room and not even the slightest smell. I won’t be buying this brand again. I tried glade candles and they will smell all rooms in my house with no problem.,1.0,2020-10-11,https://www.amazon.com/product-reviews/B000W3T9GG/?pageNumber=12,negative
Yankee Candle Large Jar Candle Home Sweet Home,B000WUFVR0,Irene L,This candle is TERRIBLE!! It smells good when you open it. But their is NO  SMELL when burning. Waste of money.,1.0,2020-10-13,https://www.amazon.com/product-reviews/B000WUFVR0/?pageNumber=12,negative
Yankee Candle 1218400Z Large Jar Candle Kitchen Spice,B0057I5TIS,Irene L,This candle is TERRIBLE!! It smells good when you open it. But their is NO  SMELL when burning. Waste of money.,1.0,2020-10-13,https://www.amazon.com/product-reviews/B0057I5TIS/?pageNumber=12,negative
"Yankee Candle Large 2-Wick Tumbler Candle, Spiced Pumpkin",B004USM1A0,E,"I read reviews that said this had a very weak scent, but I gave it a shot anyway. First, it arrived in a Yankee Candle branded box, as if it was shipped directly from the source, and it was packaged well. Although when I took the top off, there were weird bubbles on the top of the candle that deprecated when I touched them...weird! I was just in a full price Yankee Candle store yesterday and it appeared to be the same candle (I shouldn’t have hesitated and just bought it directly from the store). I lit the candle and went into another room to test it out. I waited to see if the fragrance would carry over to the room I was in, because that’s what happens with my other Yankee Candles. I checked periodically and there was zero scent. The only time I smelled anything at all was if I stood directed over the candle and put my face close to the top. This is ridiculous. I think this is an OLD candle. Just like perfume, I think candles can lose their potency. Don’t waste your money!",1.0,2020-10-14,https://www.amazon.com/product-reviews/B004USM1A0/?pageNumber=8,negative
Yankee Candle Large Jar Candle Spiced Pumpkin,B000W3V8S8,E,"I read reviews that said this had a very weak scent, but I gave it a shot anyway. First, it arrived in a Yankee Candle branded box, as if it was shipped directly from the source, and it was packaged well. Although when I took the top off, there were weird bubbles on the top of the candle that deprecated when I touched them...weird! I was just in a full price Yankee Candle store yesterday and it appeared to be the same candle (I shouldn’t have hesitated and just bought it directly from the store). I lit the candle and went into another room to test it out. I waited to see if the fragrance would carry over to the room I was in, because that’s what happens with my other Yankee Candles. I checked periodically and there was zero scent. The only time I smelled anything at all was if I stood directed over the candle and put my face close to the top. This is ridiculous. I think this is an OLD candle. Just like perfume, I think candles can lose their potency. Don’t waste your money!",1.0,2020-10-14,https://www.amazon.com/product-reviews/B000W3V8S8/?pageNumber=8,negative
"Yankee Candle Large Jar Candle, Autumn Wreath",B000TVJ6XW,E,"I read reviews that said this had a very weak scent, but I gave it a shot anyway. First, it arrived in a Yankee Candle branded box, as if it was shipped directly from the source, and it was packaged well. Although when I took the top off, there were weird bubbles on the top of the candle that deprecated when I touched them...weird! I was just in a full price Yankee Candle store yesterday and it appeared to be the same candle (I shouldn’t have hesitated and just bought it directly from the store). I lit the candle and went into another room to test it out. I waited to see if the fragrance would carry over to the room I was in, because that’s what happens with my other Yankee Candles. I checked periodically and there was zero scent. The only time I smelled anything at all was if I stood directed over the candle and put my face close to the top. This is ridiculous. I think this is an OLD candle. Just like perfume, I think candles can lose their potency. Don’t waste your money!",1.0,2020-10-14,https://www.amazon.com/product-reviews/B000TVJ6XW/?pageNumber=8,negative
"Yankee Candle Large Jar Candle, Silver Birch",B00J6CH1VO,Alyssa,No smell! What a waste of money.,1.0,2020-10-18,https://www.amazon.com/product-reviews/B00J6CH1VO/?pageNumber=25,negative
"Yankee Candle Large 2-Wick Tumbler Candle, Spiced Pumpkin",B004USM1A0,Gigi Mitzner,"I was so excited when I placed this order, but I couldn’t be more disappointed with the fragrance unless your nose is literally in the candle. I do not smell it in my home, which is very surprising considering it is a Yankee not sure what went wrong with the sent; I will not recommend it, nor will I purchase this again",2.0,2020-10-20,https://www.amazon.com/product-reviews/B004USM1A0/?pageNumber=14,negative
"Yankee Candle Large Jar Candle, Autumn Wreath",B000TVJ6XW,Gigi Mitzner,"I was so excited when I placed this order, but I couldn’t be more disappointed with the fragrance unless your nose is literally in the candle. I do not smell it in my home, which is very surprising considering it is a Yankee not sure what went wrong with the sent; I will not recommend it, nor will I purchase this again",2.0,2020-10-20,https://www.amazon.com/product-reviews/B000TVJ6XW/?pageNumber=14,negative
Yankee Candle Large Jar Candle Spiced Pumpkin,B000W3V8S8,Gigi Mitzner,"I was so excited when I placed this order, but I couldn’t be more disappointed with the fragrance unless your nose is literally in the candle. I do not smell it in my home, which is very surprising considering it is a Yankee not sure what went wrong with the sent; I will not recommend it, nor will I purchase this again",2.0,2020-10-20,https://www.amazon.com/product-reviews/B000W3V8S8/?pageNumber=14,negative
"Yankee Candle Pineapple Cilantro Jar Candle, Large Jar",B0032JHSP6,J. Wright,"with a blindfold on I’d probably guess every other fruit besides pear. Smells more like vanilla than anything else, & it’s that artificial vanilla smell. disappointed",1.0,2020-10-21,https://www.amazon.com/product-reviews/B0032JHSP6/?pageNumber=22,negative
"Yankee Candle Sicillian Lemon Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B06X6H95GW,J. Wright,"with a blindfold on I’d probably guess every other fruit besides pear. Smells more like vanilla than anything else, & it’s that artificial vanilla smell. disappointed",1.0,2020-10-21,https://www.amazon.com/product-reviews/B06X6H95GW/?pageNumber=22,negative
Yankee Candle Large Jar Candle Macintosh,B007FSDIJA,J. Wright,"with a blindfold on I’d probably guess every other fruit besides pear. Smells more like vanilla than anything else, & it’s that artificial vanilla smell. disappointed",1.0,2020-10-21,https://www.amazon.com/product-reviews/B007FSDIJA/?pageNumber=22,negative
Yankee Candle Large Jar Candle Strawberry Lemon Ice,B019PN2DX4,J. Wright,"with a blindfold on I’d probably guess every other fruit besides pear. Smells more like vanilla than anything else, & it’s that artificial vanilla smell. disappointed",1.0,2020-10-21,https://www.amazon.com/product-reviews/B019PN2DX4/?pageNumber=22,negative
Yankee Candle Large Jar Candle Mango Peach Salsa,B001PAPPKY,J. Wright,"with a blindfold on I’d probably guess every other fruit besides pear. Smells more like vanilla than anything else, & it’s that artificial vanilla smell. disappointed",1.0,2020-10-21,https://www.amazon.com/product-reviews/B001PAPPKY/?pageNumber=22,negative
"Yankee Candle Large Jar Candle, Autumn Wreath",B000TVJ6XW,Courtney,I bought 5 of these for myself and my family as gifts. I feel terrible i gave these to my fam. They don’t smell like anything at all. Not my experience with yankee candles.. don’t know what to make of how not good these are.,1.0,2020-10-22,https://www.amazon.com/product-reviews/B000TVJ6XW/?pageNumber=11,negative
"Yankee Candle Large 2-Wick Tumbler Candle, Spiced Pumpkin",B004USM1A0,Courtney,I bought 5 of these for myself and my family as gifts. I feel terrible i gave these to my fam. They don’t smell like anything at all. Not my experience with yankee candles.. don’t know what to make of how not good these are.,1.0,2020-10-22,https://www.amazon.com/product-reviews/B004USM1A0/?pageNumber=11,negative
Yankee Candle Large Jar Candle Spiced Pumpkin,B000W3V8S8,Courtney,I bought 5 of these for myself and my family as gifts. I feel terrible i gave these to my fam. They don’t smell like anything at all. Not my experience with yankee candles.. don’t know what to make of how not good these are.,1.0,2020-10-22,https://www.amazon.com/product-reviews/B000W3V8S8/?pageNumber=11,negative
"Yankee Candle Large 2-Wick Tumbler Candle, Spiced Pumpkin",B004USM1A0,Joanne,"I expected a warm, fall, pumpkin scent.....nothing. How??? No one in the family can smell when it’s burning. Hello quality control.....",1.0,2020-10-24,https://www.amazon.com/product-reviews/B004USM1A0/?pageNumber=18,negative
"Yankee Candle Large Jar Candle, Autumn Wreath",B000TVJ6XW,Joanne,"I expected a warm, fall, pumpkin scent.....nothing. How??? No one in the family can smell when it’s burning. Hello quality control.....",1.0,2020-10-24,https://www.amazon.com/product-reviews/B000TVJ6XW/?pageNumber=18,negative
Yankee Candle Large Jar Candle Spiced Pumpkin,B000W3V8S8,Joanne,"I expected a warm, fall, pumpkin scent.....nothing. How??? No one in the family can smell when it’s burning. Hello quality control.....",1.0,2020-10-24,https://www.amazon.com/product-reviews/B000W3V8S8/?pageNumber=18,negative
"Yankee Candle Company Elevation Collection with Platform Lid, Small 1-Wick Candle, Sheer Linen",B07D37ZFBH,Beckers,Meh. Can’t really smell anything,1.0,2020-10-25,https://www.amazon.com/product-reviews/B07D37ZFBH/?pageNumber=1,negative
"Yankee Candle Company Elevation Collection with Platform Lid, Small 1-Wick Candle, Sheer Linen",B07D37ZFBH,Beckers,Meh. Can’t really smell anything,1.0,2020-10-25,https://www.amazon.com/product-reviews/B07D37ZFBH,negative
Cinnamon Roll Scented Candles for Home | Non Toxic Long Lasting Soy Candles | Delicious Scent | Large 16 oz Mason Jar | Hand Made in The USA,B07WDYMGZN,Laraine S,Wick burns down quickly leaving most of the candle useless. When it is burning you can't smell it unless you're on top of it. Don't buy.,2.0,2020-10-27,https://www.amazon.com/product-reviews/B07WDYMGZN/?pageNumber=7,negative
"Yankee Candle Large Jar Candle, Autumn Wreath",B000TVJ6XW,Weekend Coffee Guru,"I am a long time purchaser of Yankee Candles and for the most part have always been satisfied with their products.  That being said, the Autumn Wreath Candle by Yankee Candle is very disappointing.  This candle has no scent what so ever unless you count the smell given off by a typical unscented candle.  Perhaps these candles lose their scent over time and this just happens to be a very old candle at the time of my purchase.  I also had made a gift of a second Autumn Wreath candle to a close friend and she also stated that her candle had no scent either.  At the same time I purchased a second scented Yankee Candle this one being Balsam & Cedar and am quite happy with that purchase.  Could it be just a bad batch of Autumn Wreath Candles?  Who knows?",1.0,2020-10-28,https://www.amazon.com/product-reviews/B000TVJ6XW/?pageNumber=3,negative
"Yankee Candle Large 2-Wick Tumbler Candle, Spiced Pumpkin",B004USM1A0,Weekend Coffee Guru,"I am a long time purchaser of Yankee Candles and for the most part have always been satisfied with their products.  That being said, the Autumn Wreath Candle by Yankee Candle is very disappointing.  This candle has no scent what so ever unless you count the smell given off by a typical unscented candle.  Perhaps these candles lose their scent over time and this just happens to be a very old candle at the time of my purchase.  I also had made a gift of a second Autumn Wreath candle to a close friend and she also stated that her candle had no scent either.  At the same time I purchased a second scented Yankee Candle this one being Balsam & Cedar and am quite happy with that purchase.  Could it be just a bad batch of Autumn Wreath Candles?  Who knows?",1.0,2020-10-28,https://www.amazon.com/product-reviews/B004USM1A0/?pageNumber=3,negative
Yankee Candle Large Jar Candle Spiced Pumpkin,B000W3V8S8,Weekend Coffee Guru,"I am a long time purchaser of Yankee Candles and for the most part have always been satisfied with their products.  That being said, the Autumn Wreath Candle by Yankee Candle is very disappointing.  This candle has no scent what so ever unless you count the smell given off by a typical unscented candle.  Perhaps these candles lose their scent over time and this just happens to be a very old candle at the time of my purchase.  I also had made a gift of a second Autumn Wreath candle to a close friend and she also stated that her candle had no scent either.  At the same time I purchased a second scented Yankee Candle this one being Balsam & Cedar and am quite happy with that purchase.  Could it be just a bad batch of Autumn Wreath Candles?  Who knows?",1.0,2020-10-28,https://www.amazon.com/product-reviews/B000W3V8S8/?pageNumber=3,negative
Cinnamon Roll Scented Candles for Home | Non Toxic Long Lasting Soy Candles | Delicious Scent | Large 16 oz Mason Jar | Hand Made in The USA,B07WDYMGZN,John,"The scent of this candle is divine. I really love the buttery pumpkin spice scent. The problem is I can’t smell it when it burns. Also, I burned it for three hours but it still tunneled. I’m very disappointed in this candle. Complete waste of my money.",2.0,2020-10-29,https://www.amazon.com/product-reviews/B07WDYMGZN/?pageNumber=8,negative
Cinnamon Roll Scented Candles for Home | Non Toxic Long Lasting Soy Candles | Delicious Scent | Large 16 oz Mason Jar | Hand Made in The USA,B07WDYMGZN,L.White,Doesnt smell like oatmeal cookies very disappointed,2.0,2020-10-31,https://www.amazon.com/product-reviews/B07WDYMGZN/?pageNumber=19,negative
Yankee Candle Large Jar Candle Balsam & Cedar,B000JDGC78,LisaMarie Nieves,"I am very disappointed, I buy Yankee candles often. Though the delivery was very fast 🌟🌟🌟🌟🌟 There s no scent coming from the candle. It’s been burning for 6 hours, a day, and unfortunately I, and my family don’t smell the scent. I will be contacting the vendor. I know this isn’t their fault, by no means. I would hope, by contacting them, they will send me a replacement. Other than this unfortunate situation, Yankee Candles, by far are the best scented candles.",2.0,2020-10-31,https://www.amazon.com/product-reviews/B000JDGC78/?pageNumber=10,negative
"Yankee Candle Large Jar Candle, Red Apple Wreath",B001U40C6W,Hyun S.,"Something wrong with red apple wreath candle!! I got it today, and the red ink was everywhere like blood!!! The box was even wet!!! And where is the smell? This is ridiculous!!",1.0,2020-11-01,https://www.amazon.com/product-reviews/B001U40C6W/?pageNumber=3,negative
Yankee Candle Large Jar Candle Vanilla Cupcake,B000X457HO,Earthmoving,"It doesn’t smell as the ones I buy at the store, the scent it’s so subtle and doesn’t linger as the other I have from store. Perhaps is fake? I don’t know, but I’ll no but anymore from here.",2.0,2020-11-03,https://www.amazon.com/product-reviews/B000X457HO/?pageNumber=19,negative
Yankee Candle Large Jar Candle French Vanilla,B000W3T9GG,Earthmoving,"It doesn’t smell as the ones I buy at the store, the scent it’s so subtle and doesn’t linger as the other I have from store. Perhaps is fake? I don’t know, but I’ll no but anymore from here.",2.0,2020-11-03,https://www.amazon.com/product-reviews/B000W3T9GG/?pageNumber=19,negative
Yankee Candle Large Jar Candle Café Al Fresco,B01NAAQLZ1,Earthmoving,"It doesn’t smell as the ones I buy at the store, the scent it’s so subtle and doesn’t linger as the other I have from store. Perhaps is fake? I don’t know, but I’ll no but anymore from here.",2.0,2020-11-03,https://www.amazon.com/product-reviews/B01NAAQLZ1/?pageNumber=19,negative
"Yankee Candle Christmas Eve Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B0155OGEUU,JS,"I bought this candle based on all of the reviews that said how good it smelled. I recently used it twice, leaving it lit  for several hours and we could barely smell any scent in the room at all. VERY disappointing, these should be returnable, especially after paying over $29.00 for it.",1.0,2020-11-10,https://www.amazon.com/product-reviews/B0155OGEUU/?pageNumber=1,negative
"Yankee Candle Christmas Eve Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B0155OGEUU,JS,"I bought this candle based on all of the reviews that said how good it smelled. I recently used it twice, leaving it lit  for several hours and we could barely smell any scent in the room at all. VERY disappointing, these should be returnable, especially after paying over $29.00 for it.",1.0,2020-11-10,https://www.amazon.com/product-reviews/B0155OGEUU,negative
Cinnamon Roll Scented Candles for Home | Non Toxic Long Lasting Soy Candles | Delicious Scent | Large 16 oz Mason Jar | Hand Made in The USA,B07WDYMGZN,karl korfmann,Got some as gifts. Blueberry pie doesn't smell very good,2.0,2020-11-11,https://www.amazon.com/product-reviews/B07WDYMGZN/?pageNumber=15,negative
Cinnamon Roll Scented Candles for Home | Non Toxic Long Lasting Soy Candles | Delicious Scent | Large 16 oz Mason Jar | Hand Made in The USA,B07WDYMGZN,Amazon Customer,Doesn't smell anything like pumpkin pie When its not lit it smelled just like a cinnamon stick. When lit it smells like nothing.,1.0,2020-11-11,https://www.amazon.com/product-reviews/B07WDYMGZN/?pageNumber=10,negative
"Yankee Candle Balsam & Cedar Scented Candles, Large 2-Wick Tumbler",B002UE6YQ8,Teresa M.,I am very disappointed especially for the price of these candles that you couldn’t smell the scent at all,2.0,2020-11-12,https://www.amazon.com/product-reviews/B002UE6YQ8/?pageNumber=9,negative
Yankee Candle Large Jar Candle Balsam & Cedar,B000JDGC78,Manilisa,"It smells AMAZING, but it was all broken when I opened it. I was incredibly sad about that because I got it to give to my boyfriend. obviously it is not giftable, so I got a replacement (not here yet). Even though it was all broken, it is still OK to burn. It’s currently burning in our kitchen and our whole house smells like Christmas!!",2.0,2020-11-16,https://www.amazon.com/product-reviews/B000JDGC78/?pageNumber=3,negative
Yankee Candle Large Jar Candle Balsam & Cedar,B000JDGC78,BlueFit_5591,I have been buying Yankee candles for years. Everyone knows they have a fairly strong scent that will fill the room. This candle barely smells at all. Complete waste of money in my opinion. I have never bought one on amazon so not sure if that’s why but I’m extremely disappointed.,1.0,2020-11-18,https://www.amazon.com/product-reviews/B000JDGC78/?pageNumber=11,negative
"Yankee Candle Large Jar Candle Midsummer's Night,Black",B000ORX6WI,brix3,"I’m so disappointed. In order to smell the scent you have to basically hold up the candle to ur nose, it’s a real shame because it smells amazing. Will be purchasing directly from yankee candle in the future.",1.0,2020-11-18,https://www.amazon.com/product-reviews/B000ORX6WI/?pageNumber=23,negative
Yankee Candle Large Jar Candle Sage & Citrus,B000P6THK8,brix3,"I’m so disappointed. In order to smell the scent you have to basically hold up the candle to ur nose, it’s a real shame because it smells amazing. Will be purchasing directly from yankee candle in the future.",1.0,2020-11-18,https://www.amazon.com/product-reviews/B000P6THK8/?pageNumber=23,negative
"Yankee Candle Large Jar Candle Midsummer's Night,Black",B000ORX6WI,Terri Henderson,"I'm very disappointed with this purchase. I thought I was receiving a Yankee candle that would have a wonderful smell, but there's barely any smell at all, & the wick is not in the center. It's all the way to the side of the glass so that when I burn the candle, I'm afraid the glass will pop, and I could start a fire.  Not the Yankee quality that I'm used too. It got 2 stars just because of the longevity.",2.0,2020-11-19,https://www.amazon.com/product-reviews/B000ORX6WI/?pageNumber=9,negative
Yankee Candle Large Jar Candle Sage & Citrus,B000P6THK8,Terri Henderson,"I'm very disappointed with this purchase. I thought I was receiving a Yankee candle that would have a wonderful smell, but there's barely any smell at all, & the wick is not in the center. It's all the way to the side of the glass so that when I burn the candle, I'm afraid the glass will pop, and I could start a fire.  Not the Yankee quality that I'm used too. It got 2 stars just because of the longevity.",2.0,2020-11-19,https://www.amazon.com/product-reviews/B000P6THK8/?pageNumber=9,negative
Cinnamon Roll Scented Candles for Home | Non Toxic Long Lasting Soy Candles | Delicious Scent | Large 16 oz Mason Jar | Hand Made in The USA,B07WDYMGZN,Melissa Cervantes,I read the reviews before purchasing this and I have no idea how people could say this smelled great????  I had this candle lit for hours and smelled nothing.  I thought I would try it for the price. Owell.  I will stick to my other brand of candles.,1.0,2020-11-19,https://www.amazon.com/product-reviews/B07WDYMGZN/?pageNumber=23,negative
Yankee Candle Small Tumbler Jar Sugar & Spice Scented Premium Paraffin Grade Candle Wax with up to 55 Hour Burn Time,B07SLT3C47,sarah,"I was hoping this would smell so yummy but it smells awful, not even lit. It is overwhelmingly ""spicy"" and not really ""sugary"" at all. I would not recommend, unless you are really into that spicy smell. not for me.",1.0,2020-11-20,https://www.amazon.com/product-reviews/B07SLT3C47/?pageNumber=1,negative
Yankee Candle Small Tumbler Jar Sugar & Spice Scented Premium Paraffin Grade Candle Wax with up to 55 Hour Burn Time,B07SLT3C47,sarah,"I was hoping this would smell so yummy but it smells awful, not even lit. It is overwhelmingly ""spicy"" and not really ""sugary"" at all. I would not recommend, unless you are really into that spicy smell. not for me.",1.0,2020-11-20,https://www.amazon.com/product-reviews/B07SLT3C47,negative
"Yankee Candle Balsam & Cedar Scented Candles, Large 2-Wick Tumbler",B002UE6YQ8,Susan peterson,There is no smell. They used to be wonderful candles.  Very expensive. I will never buy another Yankee Candle. Do not but on Amazon.,1.0,2020-11-21,https://www.amazon.com/product-reviews/B002UE6YQ8/?pageNumber=10,negative
Yankee Candle Large Jar Candle Home Sweet Home,B000WUFVR0,elle,"I had this candle lit for about 30 minutes and could not smell a thing! Not sure if all Yankee candles are trending this way, but this particular one was beyond disappointing. Will be returning for sure as I ordered 2!",1.0,2020-11-23,https://www.amazon.com/product-reviews/B000WUFVR0/?pageNumber=11,negative
"Yankee Candle Large Jar Candle Midsummer's Night,Black",B000ORX6WI,Candice dryden,"What smell?? I hate that I spent this much on two candles and they have zero smell what so ever. One of these was supposed to be a gift for my mom. This was a waste. A complete waste of time, energy, effort, cost, and now patience. I am extremely disappointed. So much so that I went to the Yankee candle website directly and bought replacements",1.0,2020-11-23,https://www.amazon.com/product-reviews/B000ORX6WI/?pageNumber=12,negative
Yankee Candle 1218400Z Large Jar Candle Kitchen Spice,B0057I5TIS,elle,"I had this candle lit for about 30 minutes and could not smell a thing! Not sure if all Yankee candles are trending this way, but this particular one was beyond disappointing. Will be returning for sure as I ordered 2!",1.0,2020-11-23,https://www.amazon.com/product-reviews/B0057I5TIS/?pageNumber=11,negative
Yankee Candle Large Jar Candle Sage & Citrus,B000P6THK8,Candice dryden,"What smell?? I hate that I spent this much on two candles and they have zero smell what so ever. One of these was supposed to be a gift for my mom. This was a waste. A complete waste of time, energy, effort, cost, and now patience. I am extremely disappointed. So much so that I went to the Yankee candle website directly and bought replacements",1.0,2020-11-23,https://www.amazon.com/product-reviews/B000P6THK8/?pageNumber=12,negative
Yankee Candle Large Jar Candle Balsam & Cedar,B000JDGC78,Ashley M.,"I usually love Yankee candles, but for some reason the candles that I recently ordered (Balsam Fir and Pumpkin) have very weak scents. I can’t even smell them when sitting right next to them and am very disappointed. I tested the one I had from a prior year and I could smell a single candle burning all throughout my home.",2.0,2020-11-24,https://www.amazon.com/product-reviews/B000JDGC78/?pageNumber=21,negative
Yankee Candle Large Jar Candle Mango Peach Salsa,B001PAPPKY,Happy customer,When i opened my box i had wax with a wick in a pile of shattered glass inside a cardboard holder inside a box. So no idea how it smells once lit and for the price im not trying again. Super disappointed got it for the holidays now im looking at throwing it away before i can even enjoy it.,2.0,2020-11-28,https://www.amazon.com/product-reviews/B001PAPPKY/?pageNumber=10,negative
Yankee Candle 1218400Z Large Jar Candle Kitchen Spice,B0057I5TIS,H.M,I was excited to get these candles at $11.99 but I see why they were so cheap now. I've always bought Yankee Candles but these aren't like any I have had in the past. There is no scent! You literally have to put your nose up to the candle while it's burning to smell anything. Usually Yankee Candles when burning will fill my entire home with the scent. I would not recommend these particular candles.,1.0,2020-11-28,https://www.amazon.com/product-reviews/B0057I5TIS/?pageNumber=5,negative
Yankee Candle Large Jar Candle Strawberry Lemon Ice,B019PN2DX4,Happy customer,When i opened my box i had wax with a wick in a pile of shattered glass inside a cardboard holder inside a box. So no idea how it smells once lit and for the price im not trying again. Super disappointed got it for the holidays now im looking at throwing it away before i can even enjoy it.,2.0,2020-11-28,https://www.amazon.com/product-reviews/B019PN2DX4/?pageNumber=10,negative
"Yankee Candle Sicillian Lemon Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B06X6H95GW,Happy customer,When i opened my box i had wax with a wick in a pile of shattered glass inside a cardboard holder inside a box. So no idea how it smells once lit and for the price im not trying again. Super disappointed got it for the holidays now im looking at throwing it away before i can even enjoy it.,2.0,2020-11-28,https://www.amazon.com/product-reviews/B06X6H95GW/?pageNumber=10,negative
Yankee Candle Large Jar Candle Macintosh,B007FSDIJA,Happy customer,When i opened my box i had wax with a wick in a pile of shattered glass inside a cardboard holder inside a box. So no idea how it smells once lit and for the price im not trying again. Super disappointed got it for the holidays now im looking at throwing it away before i can even enjoy it.,2.0,2020-11-28,https://www.amazon.com/product-reviews/B007FSDIJA/?pageNumber=10,negative
Yankee Candle Large Jar Candle Home Sweet Home,B000WUFVR0,H.M,I was excited to get these candles at $11.99 but I see why they were so cheap now. I've always bought Yankee Candles but these aren't like any I have had in the past. There is no scent! You literally have to put your nose up to the candle while it's burning to smell anything. Usually Yankee Candles when burning will fill my entire home with the scent. I would not recommend these particular candles.,1.0,2020-11-28,https://www.amazon.com/product-reviews/B000WUFVR0/?pageNumber=5,negative
"Yankee Candle Pineapple Cilantro Jar Candle, Large Jar",B0032JHSP6,Happy customer,When i opened my box i had wax with a wick in a pile of shattered glass inside a cardboard holder inside a box. So no idea how it smells once lit and for the price im not trying again. Super disappointed got it for the holidays now im looking at throwing it away before i can even enjoy it.,2.0,2020-11-28,https://www.amazon.com/product-reviews/B0032JHSP6/?pageNumber=10,negative
"Yankee Candle Large Jar, Christmas Cookie",B000C2TB6U,Thomas,"Not happy with this purchase at all.....candle smells great. However, burning it you dont smell a thing....really really disappointed!!!  NO SCENT WHAT SO EVER!",1.0,2020-11-30,https://www.amazon.com/product-reviews/B000C2TB6U/?pageNumber=30,negative
"Yankee Candle Pineapple Cilantro Jar Candle, Large Jar",B0032JHSP6,Jadesky,"Over priced, poor quality.  Cannot smell the candle when lit.  Can only smell when not lit and holding the candle to your nose.",1.0,2020-12-05,https://www.amazon.com/product-reviews/B0032JHSP6/?pageNumber=27,negative
Yankee Candle Large Jar Candle Mango Peach Salsa,B001PAPPKY,Jadesky,"Over priced, poor quality.  Cannot smell the candle when lit.  Can only smell when not lit and holding the candle to your nose.",1.0,2020-12-05,https://www.amazon.com/product-reviews/B001PAPPKY/?pageNumber=27,negative
Yankee Candle Large Jar Candle Macintosh,B007FSDIJA,Jadesky,"Over priced, poor quality.  Cannot smell the candle when lit.  Can only smell when not lit and holding the candle to your nose.",1.0,2020-12-05,https://www.amazon.com/product-reviews/B007FSDIJA/?pageNumber=27,negative
Yankee Candle Large Jar Candle Strawberry Lemon Ice,B019PN2DX4,Jadesky,"Over priced, poor quality.  Cannot smell the candle when lit.  Can only smell when not lit and holding the candle to your nose.",1.0,2020-12-05,https://www.amazon.com/product-reviews/B019PN2DX4/?pageNumber=27,negative
"Yankee Candle Sicillian Lemon Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B06X6H95GW,Jadesky,"Over priced, poor quality.  Cannot smell the candle when lit.  Can only smell when not lit and holding the candle to your nose.",1.0,2020-12-05,https://www.amazon.com/product-reviews/B06X6H95GW/?pageNumber=27,negative
Yankee Candle Large Jar Candle Spiced Pumpkin,B000W3V8S8,April,"I buy Yankee candles because the smell has far beat any other candle, except for this one, it no smell at all. Not sure if I was given an old candle or if something went wrong in their quality control dept.",1.0,2020-12-06,https://www.amazon.com/product-reviews/B000W3V8S8/?pageNumber=24,negative
"Yankee Candle Large 2-Wick Tumbler Candle, Spiced Pumpkin",B004USM1A0,April,"I buy Yankee candles because the smell has far beat any other candle, except for this one, it no smell at all. Not sure if I was given an old candle or if something went wrong in their quality control dept.",1.0,2020-12-06,https://www.amazon.com/product-reviews/B004USM1A0/?pageNumber=24,negative
"Yankee Candle Large Jar Candle, Autumn Wreath",B000TVJ6XW,April,"I buy Yankee candles because the smell has far beat any other candle, except for this one, it no smell at all. Not sure if I was given an old candle or if something went wrong in their quality control dept.",1.0,2020-12-06,https://www.amazon.com/product-reviews/B000TVJ6XW/?pageNumber=24,negative
"Yankee Candle Large Jar Candle, Red Apple Wreath",B001U40C6W,Mamma McBud,I have been burning this candle for 2 days and has absolutely no smell to it!! 😕,1.0,2020-12-07,https://www.amazon.com/product-reviews/B001U40C6W/?pageNumber=9,negative
Cinnamon Roll Scented Candles for Home | Non Toxic Long Lasting Soy Candles | Delicious Scent | Large 16 oz Mason Jar | Hand Made in The USA,B07WDYMGZN,ANGELA DEL BENE,Loved the smell but after one time of use there was no more wick for the second time to light.  I tried to go down into the candle but no wick to be found.  Very Disappointed,1.0,2020-12-11,https://www.amazon.com/product-reviews/B07WDYMGZN/?pageNumber=11,negative
Yankee Candle 1073481EZ Large Jar Candle Lemon Lavender,B000WQZ5PC,Zsa Zsa,No smell.. very disappointed. Waste of money,1.0,2020-12-11,https://www.amazon.com/product-reviews/B000WQZ5PC/?pageNumber=18,negative
"Yankee Candle Balsam & Cedar Scented Candles, Large 2-Wick Tumbler",B002UE6YQ8,Lori Jubenville,Can't even smell this candle. I get Yankee Candles all the time and I don't understand why this one has no scent. It's Pine and can't smell it. 😭 the smell would fill up my living room now you can't even smell it unless you put your nose right up to it.,2.0,2020-12-12,https://www.amazon.com/product-reviews/B002UE6YQ8/?pageNumber=4,negative
Yankee Candle Large Jar Candle Bahama Breeze,B004G9DV66,Nurselife17,I was hoping to have a nice coconut smelling candle. You would expect high quality from this brand but I received a candle that barely gives off any scent.  I've burned it halfway down and still no real scent detected.  Do not recommend,2.0,2020-12-12,https://www.amazon.com/product-reviews/B004G9DV66/?pageNumber=5,negative
