product_title,asin,author,review,rating,date,url,sentiment
Yankee Candle Large Jar Candle Home Sweet Home,B000WUFVR0,sharon a douglas,I am very disappointed.  You can barely smell cinnamon and it smells like burning wax more than cinnamon.,2.0,2021-12-15,https://www.amazon.com/product-reviews/B000WUFVR0/?pageNumber=24,negative
Yankee Candle Large Jar Candle Fresh Cut Roses,B00069ZDJS,Lori,"This candle does not look like the photo… it’s a very dark purple. Also the smell is off, not that lovely lavender/vanilla scent. I can’t even describe the smell. I would not recommend this.",1.0,2021-12-17,https://www.amazon.com/product-reviews/B00069ZDJS/?pageNumber=10,negative
Yankee Candle Large Jar Candle Pink Sands,B004G9C0SQ,Lori,"This candle does not look like the photo… it’s a very dark purple. Also the smell is off, not that lovely lavender/vanilla scent. I can’t even describe the smell. I would not recommend this.",1.0,2021-12-17,https://www.amazon.com/product-reviews/B004G9C0SQ/?pageNumber=10,negative
"Yankee Candle Large Jar Candle, Sun-Drenched Apricot Rose",B078VJPW4Z,Lori,"This candle does not look like the photo… it’s a very dark purple. Also the smell is off, not that lovely lavender/vanilla scent. I can’t even describe the smell. I would not recommend this.",1.0,2021-12-17,https://www.amazon.com/product-reviews/B078VJPW4Z/?pageNumber=10,negative
Yankee Candle Large Jar Candle Balsam & Cedar,B000JDGC78,Jeanne Smith,"Below is my review. I read an article (Avery Hartmans/Business Insider) that stated the lack of smell with this candle is due to COVID. Mr. Hartmans generalization is unfounded. I have Village Candles that I can smell just fine and have no issues tasting or smelling what I eat or drink. When will we stop blaming everything on COVID?!? The candle has one wick and is very pretty. There is zero scent when burning the candle. I purchased one for us and another to give as a gift. The lack of scent when being burned, I will donate the second one. We have always purchased Village Candles and trying Yankee Candles was not a good choice.",2.0,2021-12-18,https://www.amazon.com/product-reviews/B000JDGC78/?pageNumber=2,negative
"Yankee Candle Large Jar Candle, Autumn Wreath",B000TVJ6XW,1956netta,"I purchased this Candle in November, & saved this particular candle to light closer to the week of Christmas. The scent whatever it is did not work for me. There is hardly a scent, & smells nothing like Apple Cinnamon. The way it burns, & aside of the wax looking really weird, I’m inclined to believe this is not an Authentic “Yankee Candle!” Will be returning!",1.0,2021-12-20,https://www.amazon.com/product-reviews/B000TVJ6XW/?pageNumber=8,negative
"Yankee Candle Large 2-Wick Tumbler Candle, Spiced Pumpkin",B004USM1A0,1956netta,"I purchased this Candle in November, & saved this particular candle to light closer to the week of Christmas. The scent whatever it is did not work for me. There is hardly a scent, & smells nothing like Apple Cinnamon. The way it burns, & aside of the wax looking really weird, I’m inclined to believe this is not an Authentic “Yankee Candle!” Will be returning!",1.0,2021-12-20,https://www.amazon.com/product-reviews/B004USM1A0/?pageNumber=8,negative
Yankee Candle Large Jar Candle Spiced Pumpkin,B000W3V8S8,1956netta,"I purchased this Candle in November, & saved this particular candle to light closer to the week of Christmas. The scent whatever it is did not work for me. There is hardly a scent, & smells nothing like Apple Cinnamon. The way it burns, & aside of the wax looking really weird, I’m inclined to believe this is not an Authentic “Yankee Candle!” Will be returning!",1.0,2021-12-20,https://www.amazon.com/product-reviews/B000W3V8S8/?pageNumber=8,negative
Yankee Candle Large Jar Candle Sage & Citrus,B000P6THK8,David Beblo,Yankee Candles used to fill the room with their wonderful scent. That's what made them worth the cost. Since the company was sold they aren't the same. It does smell nice when I walk by but 6 steps away and you can't smell anything. It's a shame.,1.0,2021-12-21,https://www.amazon.com/product-reviews/B000P6THK8/?pageNumber=11,negative
"Yankee Candle Large Jar Candle Midsummer's Night,Black",B000ORX6WI,David Beblo,Yankee Candles used to fill the room with their wonderful scent. That's what made them worth the cost. Since the company was sold they aren't the same. It does smell nice when I walk by but 6 steps away and you can't smell anything. It's a shame.,1.0,2021-12-21,https://www.amazon.com/product-reviews/B000ORX6WI/?pageNumber=11,negative
Yankee Candle 1218400Z Large Jar Candle Kitchen Spice,B0057I5TIS,T Thomas,The smell was not strong like in the store,1.0,2021-12-22,https://www.amazon.com/product-reviews/B0057I5TIS/?pageNumber=27,negative
Yankee Candle Large Jar Candle Home Sweet Home,B000WUFVR0,T Thomas,The smell was not strong like in the store,1.0,2021-12-22,https://www.amazon.com/product-reviews/B000WUFVR0/?pageNumber=27,negative
Yankee Candle Large Jar Candle Balsam & Cedar,B000JDGC78,Amazon Customer,Yankee  candle without a scent. Look forward to this Christmas candle all year. Terrible candle does not have a smell...Useless !! Yankee candles are best candles by far do not buy off Amazon or waste your money.,1.0,2021-12-23,https://www.amazon.com/product-reviews/B000JDGC78/?pageNumber=15,negative
Yankee Candle Large Jar Candle Balsam & Cedar,B000JDGC78,Jacqueline Wehmeyer,This was my 4th Balsam & Cedar candle in just over a year. The three I bought in 2020 had a great scent as always. I finished the 3rd one & lite this one I received last month immediately. It has no scent. I have been burning it now for 3 weeks and the only time I can smell it is when I take the lid off. I am very disappointed I cannot smell this. And I do not have COVID as some news reports out their state that people have lost their smell due to COVID.,2.0,2021-12-23,https://www.amazon.com/product-reviews/B000JDGC78/?pageNumber=12,negative
Yankee Candle Large Jar Candle Balsam & Cedar,B000JDGC78,M. Cirka,You have to stand next to this candle while it’s lit in order to smell anything at all. I suspect that this could be a knock off with a Yankee Candle label stuck on it. If not then their quality seriously went down.,1.0,2021-12-23,https://www.amazon.com/product-reviews/B000JDGC78/?pageNumber=9,negative
Yankee Candle Large Jar Candle Café Al Fresco,B01NAAQLZ1,Donna V,I thought this Yankee candle would offer a aroma that would permeate the house. It doesn’t even smell! I will never purchase this product again! Not worth the money! I don’t mind paying for a candle as long as I can smell it. This one doesn’t! Don’t waste your time or money.,1.0,2021-12-26,https://www.amazon.com/product-reviews/B01NAAQLZ1/?pageNumber=29,negative
Yankee Candle Large Jar Candle Vanilla Cupcake,B000X457HO,Donna V,I thought this Yankee candle would offer a aroma that would permeate the house. It doesn’t even smell! I will never purchase this product again! Not worth the money! I don’t mind paying for a candle as long as I can smell it. This one doesn’t! Don’t waste your time or money.,1.0,2021-12-26,https://www.amazon.com/product-reviews/B000X457HO/?pageNumber=29,negative
Yankee Candle Large Jar Candle French Vanilla,B000W3T9GG,Donna V,I thought this Yankee candle would offer a aroma that would permeate the house. It doesn’t even smell! I will never purchase this product again! Not worth the money! I don’t mind paying for a candle as long as I can smell it. This one doesn’t! Don’t waste your time or money.,1.0,2021-12-26,https://www.amazon.com/product-reviews/B000W3T9GG/?pageNumber=29,negative
Yankee Candle Large Jar Candle Balsam & Cedar,B000JDGC78,Lynn H.,"What has happened to “Yankee Candle” company?  Got the large Balsam and Fir for Christmastime.  Nobody could even smell it burning.  The press is now saying that the bad reviews for Yankee Candles could be due to loss of smell from Covid.  Definitely not the reason for us, thankfully.",1.0,2021-12-26,https://www.amazon.com/product-reviews/B000JDGC78/?pageNumber=18,negative
Yankee Candle Large Jar Candle Macintosh,B007FSDIJA,Tmat360,"The candle smelled great in the paper bag package, but it wasn't wrapped in bubble wrap or in a cardboard candle holder so the glass tumbler that held the candle was broken.",1.0,2021-12-27,https://www.amazon.com/product-reviews/B007FSDIJA/?pageNumber=24,negative
Yankee Candle Large Jar Candle Home Sweet Home,B000WUFVR0,Angela,"I purchased this candle to have a lovely scent over Christmas. However, it did not have a strong scent. No, I'm not sick and I can smell everything just fine and I'm not Covid or Omicron infected like everyone is blaming it on. Not happy with this weak candle!! Will not purchase again!",1.0,2021-12-27,https://www.amazon.com/product-reviews/B000WUFVR0/?pageNumber=13,negative
Yankee Candle Large Jar Candle Strawberry Lemon Ice,B019PN2DX4,Tmat360,"The candle smelled great in the paper bag package, but it wasn't wrapped in bubble wrap or in a cardboard candle holder so the glass tumbler that held the candle was broken.",1.0,2021-12-27,https://www.amazon.com/product-reviews/B019PN2DX4/?pageNumber=24,negative
"Yankee Candle Sicillian Lemon Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B06X6H95GW,Tmat360,"The candle smelled great in the paper bag package, but it wasn't wrapped in bubble wrap or in a cardboard candle holder so the glass tumbler that held the candle was broken.",1.0,2021-12-27,https://www.amazon.com/product-reviews/B06X6H95GW/?pageNumber=24,negative
Yankee Candle Large Jar Candle Mango Peach Salsa,B001PAPPKY,Tmat360,"The candle smelled great in the paper bag package, but it wasn't wrapped in bubble wrap or in a cardboard candle holder so the glass tumbler that held the candle was broken.",1.0,2021-12-27,https://www.amazon.com/product-reviews/B001PAPPKY/?pageNumber=24,negative
Yankee Candle 1218400Z Large Jar Candle Kitchen Spice,B0057I5TIS,Angela,"I purchased this candle to have a lovely scent over Christmas. However, it did not have a strong scent. No, I'm not sick and I can smell everything just fine and I'm not Covid or Omicron infected like everyone is blaming it on. Not happy with this weak candle!! Will not purchase again!",1.0,2021-12-27,https://www.amazon.com/product-reviews/B0057I5TIS/?pageNumber=13,negative
"Yankee Candle Pineapple Cilantro Jar Candle, Large Jar",B0032JHSP6,Tmat360,"The candle smelled great in the paper bag package, but it wasn't wrapped in bubble wrap or in a cardboard candle holder so the glass tumbler that held the candle was broken.",1.0,2021-12-27,https://www.amazon.com/product-reviews/B0032JHSP6/?pageNumber=24,negative
"Yankee Candle Large Jar, Christmas Cookie",B000C2TB6U,emily brown,smells the whole house up of imitation cookie.. it's gets a little sickening after a couple hrs and  I have to put it out. I ordered a red apple Christmas candle that has no smell. I'm writing a review on that one too,2.0,2021-12-28,https://www.amazon.com/product-reviews/B000C2TB6U/?pageNumber=7,negative
"Yankee Candle Large Jar, Christmas Cookie",B000C2TB6U,Bash,"Can hardly smell anything, smells like burning wax.  Usual Yankee scent is missing.  No Covid if entire gathering can’t smell after opening it brand new abs lighting??!",2.0,2021-12-28,https://www.amazon.com/product-reviews/B000C2TB6U/?pageNumber=7,negative
Yankee Candle Large Jar Candle Balsam & Cedar,B000JDGC78,Carol T,"I wasn't going to write a review of this candle until I read an article about the reason that ""WE"" couldn't smell our new candles. Apparently, COVID is the reason. We can't smell it because we have lost our sense of smell. That's right ""All of us who write these reviews"". FYI, I have never had COVID! How can you explain that I can smell the litter box but not the candle? These candles are just a big paperweight and a waste of money! Don't buy Yankee anymore folks, the product is not up to par anymore.",1.0,2021-12-28,https://www.amazon.com/product-reviews/B000JDGC78/?pageNumber=10,negative
Yankee Candle Large Jar Candle Balsam & Cedar,B000JDGC78,darrin,Especially when you buy on Amazon.  Everything u buy from Amazon is a little off. If it's food the flavor is just not right. This candle the smell just isn't there.  Seems like no one is watching or regulating Amazon so you get what you pay for.,1.0,2021-12-28,https://www.amazon.com/product-reviews/B000JDGC78/?pageNumber=15,negative
Yankee Candle Large Jar Candle Balsam & Cedar,B000JDGC78,Ajb,I have bought Yankee candles for years but this one had no smell. No I do not have covid as other candles in my home fill the room with an amazing scent that is smelled by all. I can only smell wax and am very disappointed.,1.0,2021-12-29,https://www.amazon.com/product-reviews/B000JDGC78/?pageNumber=22,negative
"Yankee Candle Pineapple Cilantro Jar Candle, Large Jar",B0032JHSP6,LS,"Really disappointed with us Mel. I am a lemon free, I like the freshness and zest of lemon. I tried it for after the New Year to get rid of all the Christmas smells, and I actually had the blow it out. I am not one of those fuzzy people who complains, I love candles oh, but this one was actually sickening. I kept trying to decide what it smelled like, and it smell like a gas station bathroom with one of those air fresheners. No I didn't return it, I don't believe in just returning things because you're unhappy with a smell, but I am disappointed with Yankee Candle for that. I wish descriptions were more realistic and believable. You can't know a smell until you buy the stupid thing, and that's twenty bucks down the drain",2.0,2021-12-31,https://www.amazon.com/product-reviews/B0032JHSP6/?pageNumber=2,negative
Yankee Candle Large Jar Candle Strawberry Lemon Ice,B019PN2DX4,LS,"Really disappointed with us Mel. I am a lemon free, I like the freshness and zest of lemon. I tried it for after the New Year to get rid of all the Christmas smells, and I actually had the blow it out. I am not one of those fuzzy people who complains, I love candles oh, but this one was actually sickening. I kept trying to decide what it smelled like, and it smell like a gas station bathroom with one of those air fresheners. No I didn't return it, I don't believe in just returning things because you're unhappy with a smell, but I am disappointed with Yankee Candle for that. I wish descriptions were more realistic and believable. You can't know a smell until you buy the stupid thing, and that's twenty bucks down the drain",2.0,2021-12-31,https://www.amazon.com/product-reviews/B019PN2DX4/?pageNumber=2,negative
Yankee Candle Large Jar Candle Macintosh,B007FSDIJA,LS,"Really disappointed with us Mel. I am a lemon free, I like the freshness and zest of lemon. I tried it for after the New Year to get rid of all the Christmas smells, and I actually had the blow it out. I am not one of those fuzzy people who complains, I love candles oh, but this one was actually sickening. I kept trying to decide what it smelled like, and it smell like a gas station bathroom with one of those air fresheners. No I didn't return it, I don't believe in just returning things because you're unhappy with a smell, but I am disappointed with Yankee Candle for that. I wish descriptions were more realistic and believable. You can't know a smell until you buy the stupid thing, and that's twenty bucks down the drain",2.0,2021-12-31,https://www.amazon.com/product-reviews/B007FSDIJA/?pageNumber=2,negative
"Yankee Candle Sicillian Lemon Scented Premium Paraffin Grade Candle Wax with up to 150 Hour Burn Time, Large Jar",B06X6H95GW,LS,"Really disappointed with us Mel. I am a lemon free, I like the freshness and zest of lemon. I tried it for after the New Year to get rid of all the Christmas smells, and I actually had the blow it out. I am not one of those fuzzy people who complains, I love candles oh, but this one was actually sickening. I kept trying to decide what it smelled like, and it smell like a gas station bathroom with one of those air fresheners. No I didn't return it, I don't believe in just returning things because you're unhappy with a smell, but I am disappointed with Yankee Candle for that. I wish descriptions were more realistic and believable. You can't know a smell until you buy the stupid thing, and that's twenty bucks down the drain",2.0,2021-12-31,https://www.amazon.com/product-reviews/B06X6H95GW/?pageNumber=2,negative
Yankee Candle Large Jar Candle Mango Peach Salsa,B001PAPPKY,LS,"Really disappointed with us Mel. I am a lemon free, I like the freshness and zest of lemon. I tried it for after the New Year to get rid of all the Christmas smells, and I actually had the blow it out. I am not one of those fuzzy people who complains, I love candles oh, but this one was actually sickening. I kept trying to decide what it smelled like, and it smell like a gas station bathroom with one of those air fresheners. No I didn't return it, I don't believe in just returning things because you're unhappy with a smell, but I am disappointed with Yankee Candle for that. I wish descriptions were more realistic and believable. You can't know a smell until you buy the stupid thing, and that's twenty bucks down the drain",2.0,2021-12-31,https://www.amazon.com/product-reviews/B001PAPPKY/?pageNumber=2,negative
"Yankee Candle Balsam & Cedar Scented Candles, Large 2-Wick Tumbler",B002UE6YQ8,jamie,I guess growing up in the forest has my nose finely tuned because this thing smells like the worst cheapest pine toilet bowl cleaner. Yuck,1.0,2022-01-01,https://www.amazon.com/product-reviews/B002UE6YQ8/?pageNumber=3,negative
